"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1452909110437969921","https://twitter.com/globalwetlands/status/1452909110437969921","Join Cameron Webb, Principal Hospital Scientist, NSW Health Pathology, presenting next at #CWTC21

👉Click here: @Mozziebites https://t.co/lfeZNObEhp","2021-10-26 08:05 +0000","199.0","28.0","0.1407035175879397","0.0","0.0","4.0","15.0","0.0","0.0","5.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452908838303059970","https://twitter.com/globalwetlands/status/1452908838303059970","🔴 LIVE Session 2 #CWTC21
Welcome @KerryleeRogers_  our keynote speaker presenting ""Coastal ecosystems are highly dynamic and global change models need your local-scale data.""

Watch the presentation on YouTube: 
https://t.co/z2XiwngNfC 

Leave Q's or comments below⬇️","2021-10-26 08:03 +0000","3794.0","256.0","0.06747496046389036","14.0","3.0","22.0","25.0","49.0","4.0","101.0","0.0","2","0","0","0","0","36","36","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452907302323851266","https://twitter.com/globalwetlands/status/1452907302323851266","🔴LIVE
Welcome to the inaugural #CWTC21 Coastal Wetlands Twitter Conference! We are pleased to have you join us &amp; over 40 presenters over the next two days. 

Follow the conference program on our Twitter page 
@globalwetlands or visit https://t.co/SlpTw2L243","2021-10-26 07:57 +0000","284.0","38.0","0.13380281690140844","3.0","0.0","13.0","8.0","5.0","1.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452906845060874243","https://twitter.com/globalwetlands/status/1452906845060874243","We are about to kick off our first session of #CWTC21!
To get to know everyone, say hello in the comments below &amp; let us know where you are joining us from🙂

#Mangroves #Seagrass #Saltmarsh https://t.co/zwQ11mozgb","2021-10-26 07:56 +0000","1977.0","152.0","0.0768841679312089","5.0","7.0","19.0","30.0","0.0","4.0","82.0","0.0","0","0","0","0","0","604","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452755859033845761","https://twitter.com/globalwetlands/status/1452755859033845761","Join @Mangroves on Tue 26 Oct at 9.30am BST / 18.30pm AEST, part of #CWTC21! https://t.co/imQm5AgW03","2021-10-25 21:56 +0000","412.0","9.0","0.021844660194174758","2.0","0.0","4.0","2.0","0.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452726662227968003","https://twitter.com/globalwetlands/status/1452726662227968003","One day to go until Session 2 #CWTC21! Hear about all things #mangroves #seagrass #saltmarsh at the Coastal Wetlands Twitter Conference. 

Session starts 13.00pm PST, 26 Oct / 6am AEST, 27 Oct 🌏 with @SieversSci keynote presentation. See the program at: ➡️https://t.co/SlpTw32DsD","2021-10-25 20:00 +0000","238.0","21.0","0.08823529411764706","1.0","0.0","3.0","7.0","3.0","3.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452553016339415041","https://twitter.com/globalwetlands/status/1452553016339415041","How do I follow the Coastal Wetlands Twitter Conference? During #CWTC21 you can:
▶️Visit @globalwetlands where a Tweet with the presenter link will be posted before each presentation
▶️Visit https://t.co/SlpTw2L243 &amp; click on presenters Twitter handle
▶️Search #CWTC21 on Twitter https://t.co/Q49aDtjFTR","2021-10-25 08:30 +0000","1103.0","89.0","0.08068902991840435","9.0","0.0","11.0","12.0","15.0","7.0","27.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452545472304930820","https://twitter.com/globalwetlands/status/1452545472304930820","🚨One day to go! Join the Coastal Wetlands Twitter Conference &amp; like, comment, re-tweet with over 40 presenters. Check out the #CWTC21 program: https://t.co/SlpTw32DsD

📅26 - 27 Oct 
🌏3 sessions for different time zones 
➡️4 keynote presentations
#mangroves #seagrass #saltmarsh https://t.co/qhjB66qJ3o","2021-10-25 08:00 +0000","3548.0","112.0","0.03156708004509583","10.0","0.0","16.0","5.0","22.0","4.0","29.0","0.0","0","0","0","0","0","26","26","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1451284658075824136","https://twitter.com/globalwetlands/status/1451284658075824136","Next week join @jdunic presenting in Session 2 of #CWTC21 Coastal Wetlands Twitter Conference about declines &amp; recovery of the world's #seagrass bioregions.
➡️19.1% of surveyed seagrass meadows have been lost since 1880.

See the full conference program at
https://t.co/SlpTw2L243 https://t.co/OrJJxMQotV","2021-10-21 20:30 +0000","479.0","32.0","0.06680584551148225","4.0","0.0","9.0","7.0","4.0","0.0","7.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1450552338603814924","https://twitter.com/globalwetlands/status/1450552338603814924","Join @globalwetlands this time next week for the FREE Coastal Wetlands Twitter Conference #CWTC21! 

The second of 3 sessions will be held from 13.00pm - 15.00pm PDT, Tuesday 26 October. Put the date in your diary &amp; check out the conference program: 
https://t.co/SlpTw32DsD","2021-10-19 20:00 +0000","1054.0","29.0","0.027514231499051234","6.0","0.0","13.0","2.0","6.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1450371142468837383","https://twitter.com/globalwetlands/status/1450371142468837383","One week to go until the FREE Coastal Wetlands Twitter Conference starts! Over 40 presenters from around the world - check out the program below.
#CWTC21 #mangroves #seagrass #saltmarsh
 
📅 26 - 27 Oct
➡️ https://t.co/SlpTw2L243 https://t.co/9VX7LA2fwu","2021-10-19 08:00 +0000","2453.0","64.0","0.026090501426824297","15.0","0.0","15.0","1.0","21.0","0.0","9.0","0.0","0","0","0","0","0","268","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1449835105539788803","https://twitter.com/globalwetlands/status/1449835105539788803","#CWTC21 has 3 sessions to cater for different time zones🌎🌍🌏

See the conference program at:
https://t.co/SlpTw32DsD

Our presenters are based in Australia, British Columbia, England, Germany, India, Indonesia, Japan, Portugal, Singapore, South Africa, Spain, Sweden &amp; the USA!","2021-10-17 20:30 +0000","891.0","51.0","0.05723905723905724","9.0","0.0","15.0","5.0","13.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1447826873946308608","https://twitter.com/globalwetlands/status/1447826873946308608","🚨 The  Coastal Wetlands Twitter Conference program is now available online #CWTC21: 
https://t.co/SlpTw2L243

📆 26 to 27 October 2021
🌏Three sessions to accomodate different time zones
👉 FREE conference! 

#mangroves #seagrass #saltmarsh","2021-10-12 07:30 +0000","1979.0","100.0","0.050530570995452245","12.0","0.0","17.0","7.0","32.0","1.0","31.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1445848838003052550","https://twitter.com/globalwetlands/status/1445848838003052550","We're looking forward to releasing the #CWTC21 program next week! In the meanwhile, check out our keynote speakers:
📣@KerryleeRogers_ 
📣@ResearchLina 
📣@SieversSci 
📣@AnushaRajkaran 

Or find out more about #CWTC21 ➡️https://t.co/NLdbinvjtV

#mangroves #seagrass #saltmarsh https://t.co/zoCGx94xqt","2021-10-06 20:30 +0000","1046.0","56.0","0.05353728489483748","7.0","0.0","10.0","16.0","4.0","1.0","14.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1445652545116856327","https://twitter.com/globalwetlands/status/1445652545116856327","📣Introducing our final keynote speaker for the Coastal Wetlands Twitter Conference @ResearchLina 
#CWTC21 is happening 📆 26 - 27 October 2021. 
Learn more about all of our keynote speakers at:
https://t.co/NLdbinvjtV 

#seagrass #mangroves #saltmarsh https://t.co/uEI0JileNa","2021-10-06 07:30 +0000","1519.0","79.0","0.05200789993416721","11.0","0.0","9.0","11.0","19.0","3.0","17.0","0.0","0","0","0","0","0","9","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1443878357846970390","https://twitter.com/globalwetlands/status/1443878357846970390","This is your last weekend to register to present at the  inaugural Coastal Wetlands Twitter Conference.
Registering is EASY👇 #CWTC21 
Simply enter your presentation title &amp; contact details at: https://t.co/QKsQfXKPRu

#mangroves #seagrass #saltmarsh https://t.co/qqYZ8zZdn9","2021-10-01 10:00 +0000","171.0","3.0","0.017543859649122806","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
